,genes,smf,dmf,rank,positive_rank,negative_rank,positive_weighted_rank,negative_weighted_rank,absolute_weighted_rank
2826,YJL095W,0.9369999999999122,0.0001658012352995295,5211.0,0.4014315211733549,-0.5273881052451728,7.70354099353972e-05,-0.00010120669837750388,0.00017824210831290108
2827,YJL096W,0.0,0.00018573490006836154,3572.0,0.2838946869623524,-0.30531281493866075,7.947779590211434e-05,-8.547391235684791e-05,0.00016495170825896226
2828,YJL097W,0.9705299560099035,0.00017380374783008889,5193.0,0.5423359303011671,-0.5382255759109885,0.00010443595807840692,-0.00010364443980569776,0.00020808039788410468
2829,YJL098W,1.0082000000001579,0.00017940301224732386,5156.0,0.29530051522716605,-0.32682438166389505,5.7273179834593884e-05,-6.338719582309833e-05,0.00012066037565769221
2830,YJL099W,1.0200000000002292,0.00018191279542957903,5224.0,0.32151303890073657,-0.33517673693779376,6.154537498099857e-05,-6.416093739238012e-05,0.00012570631237337872
2831,YJL100W,1.0088000000000126,0.00017712627847146228,4028.0,0.21096453321861006,-0.1809934398506233,5.237451172259435e-05,-4.4933823200254055e-05,9.73083349228484e-05
2832,YJL101C,0.8175000000000929,0.0001443778426452955,5213.0,0.3607256618835389,-0.4913455914010423,6.919732627729501e-05,-9.425390205276084e-05,0.00016345122833005588
2833,YJL102W,0.5395000000000199,0.00013581152340643221,4095.0,0.4735625283274242,-0.55016796573949,0.00011564408506164204,-0.00013435115158473503,0.0002499952366463771
2834,YJL103C,0.9902000000001288,0.00017726462851235956,5104.0,0.2413142088590234,-0.24087047212969695,4.72794296353886e-05,-4.719249062102213e-05,9.447192025641072e-05
2835,YJL104W,0.6522582436259913,0.00011127192780216218,4851.0,0.4236298153825699,-0.4447502123762597,8.73283478422119e-05,-9.168217117630586e-05,0.00017901051901851776
2836,YJL105W,0.9799999999997828,0.00017508564729314149,5158.0,0.27533942259894595,-0.2646412616437638,5.338104354380495e-05,-5.130695262577817e-05,0.00010468799616958311
2837,YJL106W,0.993199999999942,0.0001763064828632845,5229.0,0.34184738952883564,-0.4539675877024675,6.537528964024396e-05,-8.681728584862642e-05,0.00015219257548887037
2838,YJL107C,1.0034999999998608,0.00017938727623863828,5088.0,0.35879753184655233,-0.35427712460558114,7.051838283147649e-05,-6.962993801210319e-05,0.00014014832084357972
2839,YJL108C,1.0150000000001065,0.00018034476377957185,4776.0,0.3010759887216309,-0.27675534132094537,6.303936112261954e-05,-5.7947098266529604e-05,0.00012098645938914913
2840,YJL110C,0.9273000000000872,0.00016550693997131297,5154.0,0.27333019735941544,-0.257901033091597,5.3032634334384055e-05,-5.0039005256421613e-05,0.00010307163959080568
2841,YJL111W,0.6548999999999979,0.00011968259866964036,4182.0,0.2549870927658058,-0.2454299829061875,6.097252337776322e-05,-5.8687226902483865e-05,0.00011965975028024707
2842,YJL112W,0.9425000000000844,0.00016820241198927145,5222.0,0.2674926534688185,-0.2769536912841341,5.1224177224974824e-05,-5.3035942413660296e-05,0.00010426011963863512
2843,YJL115W,0.6986999999999338,0.00012294055147506967,5211.0,0.3328758328159176,-0.47185371535199394,6.387945362040253e-05,-9.054955197697064e-05,0.00015442900559737319
2844,YJL116C,1.0300000000000569,0.00018053091566643691,4035.0,0.33097639669888723,-0.30193328017743193,8.20263684507775e-05,-7.482857005636479e-05,0.00015685493850714228
2845,YJL117W,0.9369999999999123,0.00016710516901335466,5234.0,0.3465402495142873,-0.4019776676307867,6.620944774823984e-05,-7.680123569560313e-05,0.00014301068344384297
2846,YJL118W,1.0579999999999932,0.00019175226095053603,3067.0,0.1817793794940567,-0.19942692587240685,5.926944228694382e-05,-6.502345153974791e-05,0.00012429289382669172
2847,YJL120W,0.8919999999999411,0.00015554423173720682,3910.0,0.2800942312252248,-0.34680258374808626,7.16353532545332e-05,-8.869631297905021e-05,0.00016033166623358338
2848,YJL121C,0.9156999999997923,0.00016281982754136942,5205.0,0.2870962474342115,-0.35604326228849104,5.515778048688021e-05,-6.840408497377349e-05,0.00012356186546065372
2849,YJL122W,1.0219999999999516,0.00017977217737143002,4068.0,0.1839189943973626,-0.16248334383635632,4.52111588980734e-05,-3.994182493519084e-05,8.515298383326425e-05
2850,YJL123C,0.9852000000000228,0.0001751837200342155,5216.0,0.2929694259098318,-0.3694782719275885,5.616745128639414e-05,-7.083555826832601e-05,0.00012700300955472018
2851,YJL124C,0.8657999999998236,0.00015328446416322037,5207.0,0.4689381032731462,-0.5635504463328158,9.005917097621398e-05,-0.00010822939242036026,0.00019828856339657424
2852,YJL125C,0.3940414645414872,0.0001209561978756404,4177.0,0.4311300796312119,-0.4185703630257566,0.00010321524530313907,-0.00010020837036766976,0.00020342361567080884
2853,YJL126W,1.0281999999999214,0.00018350798529761318,5178.0,0.22711219018179266,-0.22371369325630105,4.386098690262508e-05,-4.320465300430689e-05,8.706563990693196e-05
2854,YJL127C,0.28749999999999704,4.648968239712715e-05,430.0,0.03580232708729702,-0.023432274416892232,8.326122578441168e-05,-5.4493661434633086e-05,0.00013775488721904478
2855,YJL127C-B,1.0309999999999555,0.0001885831280729912,4163.0,0.2613009281811268,-0.2584391010624665,6.276745812662186e-05,-6.208001466789971e-05,0.00012484747279452156
2856,YJL128C,0.9354999999999748,0.0001647046480881874,4087.0,0.39305436477785205,-0.3203478915366121,9.61718533833746e-05,-7.83821608849063e-05,0.00017455401426828092
2857,YJL129C,0.0,0.00018594669869294336,3249.0,0.3158293964970955,-0.31219954559542257,9.720818605635444e-05,-9.609096509554405e-05,0.0001932991511518985
2858,YJL130C,1.0333000000000483,0.0001816310735417333,4084.0,0.21914981505807066,-0.20209275816791947,5.366058155192718e-05,-4.948402501663062e-05,0.0001031446065685578
2859,YJL131C,0.7449999999999263,0.00013706906915614194,4180.0,0.4394978886220195,-0.3212962031540724,0.00010514303555550706,-7.686512037178763e-05,0.00018200815592729467
2860,YJL132W,1.0187999999998816,0.00018168955450090338,5180.0,0.3389545495596524,-0.32171171600328263,6.543524122773211e-05,-6.21065088809426e-05,0.00012754175010867472
2861,YJL133C-A,0.7049999999999574,0.00012849101079537192,4144.0,0.33892007477359504,-0.3455574243653046,8.178573232953549e-05,-8.338740935456193e-05,0.0001651731416840974
2862,YJL133W,1.0007999999998562,0.0001785688825232263,5181.0,0.2644745615636667,-0.25284458491073164,5.1047010531493295e-05,-4.88022746401721e-05,9.98492851716654e-05
2863,YJL134W,1.0407999999999364,0.00018551148344598284,5111.0,0.2895379124121131,-0.281234786236338,5.664995351440287e-05,-5.502539351131637e-05,0.00011167534702571924
2864,YJL135W,1.0110000000000037,0.00017709780254289222,4012.0,0.2412354056622565,-0.23313904960943235,6.0128466017511585e-05,-5.811043110903098e-05,0.00011823889712654256
2865,YJL136C,0.8604999999998981,0.00014988577261997588,4036.0,0.38807241149897576,-0.42390309084007455,9.615272831986516e-05,-0.00010503049822598478,0.0002011832265458499
2866,YJL136W-A,0.9600000000000051,0.00014726056050517097,545.0,0.13350099187170564,-0.18003241738429274,0.00024495594838845066,-0.00033033471079686744,0.0005752906591853182
2867,YJL137C,1.0146999999998965,0.0001810182949717502,5152.0,0.2364432125968324,-0.2447329818343254,4.5893480705906906e-05,-4.750251976597931e-05,9.33960004718862e-05
2868,YJL138C,0.8586999999999592,0.00015284702837598614,5153.0,0.4504306520957008,-0.4522620109262394,8.741134331373972e-05,-8.776673994299231e-05,0.00017517808325673203
2869,YJL139C,0.9425000000000948,0.00016812379038773871,5154.0,0.28615823665081885,-0.308147588576493,5.552158258649958e-05,-5.9788045901531434e-05,0.000115309628488031
2870,YJL140W,0.21450000000000827,4.010935130579005e-05,3595.0,0.09668818127384096,-0.07706574358016106,2.689518255183337e-05,-2.1436924500740214e-05,4.833210705257358e-05
2871,YJL141C,1.0190000000000623,0.00018146187653587768,5182.0,0.24509948138536594,-0.2833997370641302,4.729824032909416e-05,-5.468925840681786e-05,0.00010198749873591202
2872,YJL142C,1.0124999999999174,0.00017812938283154098,4024.0,0.21729066452270585,-0.1606147527887077,5.39986740861595e-05,-3.991420297930112e-05,9.391287706546064e-05
2873,YJL143W,0.23969999999999514,4.3794767251292686e-05,4193.0,0.09775315437295012,-0.09350156298463017,2.331341625875271e-05,-2.2299442638833808e-05,4.561285889758652e-05
2874,YJL144W,1.0288000000000412,0.0001809966142741621,4114.0,0.21947034672180069,-0.1924231175083955,5.33471917165291e-05,-4.677275583577917e-05,0.00010011994755230826
2875,YJL145W,1.0270000000000374,0.00017992077130312174,4050.0,0.2361353765905162,-0.2318252045612658,5.830503125691758e-05,-5.724079124969526e-05,0.00011554582250661285
2876,YJL146W,0.9679999999999218,0.00016945202175608665,4131.0,0.2087166462927713,-0.2449804217258736,5.052448469929105e-05,-5.930293433209238e-05,0.00010982741903138343
2877,YJL147C,0.9467000000001676,0.0001685178075401189,5073.0,0.43928369244362736,-0.4068569063501807,8.659248816156659e-05,-8.020045463240305e-05,0.00016679294279396966
2878,YJL148W,0.7947999999998846,0.00014098084013002595,5218.0,0.326852466281136,-0.3997747600064868,6.263941477216097e-05,-7.661455730289129e-05,0.00013925397207505228
2879,YJL149W,1.0162000000000253,0.0001815542216019031,5267.0,0.26951849925218635,-0.2648968718326625,5.117115991118025e-05,-5.029369125359076e-05,0.00010146485116477099
2880,YJL150W,0.9944999999998948,0.00017295947536955238,4033.0,0.1851417219657364,-0.2805432410270897,4.590670021466313e-05,-6.95619243806322e-05,0.00011546862459529531
2881,YJL151C,1.0005000000000868,0.00017822102371572928,5046.0,0.250174519130808,-0.24751461968166305,4.957877905882045e-05,-4.905164876767005e-05,9.863042782649048e-05
2882,YJL152W,1.012000000000039,0.000177689981148303,4022.0,0.2224792389722242,-0.1787854959033957,5.5315574085585325e-05,-4.445188858861157e-05,9.976746267419691e-05
2883,YJL153C,1.0119999999998923,0.0001807441740253233,5141.0,0.2902439179175505,-0.2608870262418477,5.645670451615455e-05,-5.07463579540649e-05,0.00010720306247021945
2884,YJL154C,0.78769999999991,0.00013923495473802948,5259.0,0.2960829400320177,-0.4274327739082459,5.6300235792359324e-05,-8.12764354265537e-05,0.00013757667121891304
2885,YJL155C,1.0245000000002131,0.0001821817321694344,5170.0,0.25410248072794545,-0.2988707138899616,4.914941600153683e-05,-5.780864872146259e-05,0.0001069580647229994
2886,YJL158C,1.007700000000099,0.00017970116966560803,5166.0,0.31081694277760635,-0.3000876213552761,6.0165881296478195e-05,-5.808897045204725e-05,0.00011825485174852544
2887,YJL159W,1.0410000000000277,0.00018588772457636053,5242.0,0.26161153916996205,-0.2730466823046485,4.9906817850049985e-05,-5.2088264461016495e-05,0.00010199508231106648
2888,YJL160C,1.013500000000021,0.00017943911458124536,5163.0,0.3759719180082535,-0.4943051282474431,7.282043734422885e-05,-9.573990475449216e-05,0.00016856034209872099
2889,YJL161W,1.0201999999999485,0.00017924660741764324,4108.0,0.19521092422107897,-0.1830048638281896,4.7519699177477854e-05,-4.454840891630711e-05,9.206810809378497e-05
2890,YJL162C,1.0087999999999502,0.0001769432649591917,4113.0,0.2064712360322908,-0.2104911297628486,5.019966837643832e-05,-5.117703130630892e-05,0.00010137669968274725
2891,YJL163C,1.0065000000001711,0.00017846596936693798,5009.0,0.2553774716018397,-0.3213399982094796,5.098372361785581e-05,-6.415252509672182e-05,0.00011513624871457761
2892,YJL164C,0.9791999999999274,0.00017482259839510497,5219.0,0.2594597272796341,-0.2662014060414044,4.971445243909449e-05,-5.1006209243419127e-05,0.00010072066168251363
2893,YJL165C,0.9363000000001148,0.00016667755983254654,5149.0,0.30280508484442753,-0.3194927682712496,5.8808522983963404e-05,-6.20494791748397e-05,0.0001208580021588031
2894,YJL166W,0.7485000000000366,0.00013658938505693938,4181.0,0.4365726599412544,-0.4102982900205141,0.00010441823964153416,-9.81340086152868e-05,0.00020255224825682097
2895,YJL168C,0.9099999999999008,0.00016199928367136303,5227.0,0.3472322747552618,-0.3742199114134223,6.643050980586605e-05,-7.159363141638076e-05,0.0001380241412222468
2896,YJL169W,0.9189999999999569,0.00016000638996806102,4054.0,0.32162155186160113,-0.3781253999747337,7.933437391751385e-05,-9.327217562277596e-05,0.00017260654954028983
2897,YJL170C,1.004500000000007,0.0001792325649139089,5205.0,0.24996976777664134,-0.2390164381910552,4.802493136919143e-05,-4.592054528166286e-05,9.39454766508543e-05
2898,YJL171C,1.0444999999999736,0.00018661214325703184,5229.0,0.2626950940548684,-0.23713151343778466,5.023811322525691e-05,-4.534930453964135e-05,9.558741776489826e-05
2899,YJL172W,1.0169999999998784,0.00018154836519363541,5200.0,0.28207552108475875,-0.2584457973522555,5.424529251629976e-05,-4.9701114875433754e-05,0.00010394640739173349
2900,YJL173C,0.7678000000000516,0.00013966935995009724,4194.0,0.2727158228947818,-0.3122847538660291,6.502523197300472e-05,-7.44598840882282e-05,0.0001394851160612329
2901,YJL174W,0.8419460562944218,0.0001435304290239462,2927.0,0.3181571750313881,-0.4057475694995675,0.0001086973607896782,-0.0001386223332762445,0.00024731969406592265
2902,YJL175W,0.6550000000000415,0.00011267342741322154,4068.0,0.4653795943051458,-0.5570903662411052,0.00011440009692850193,-0.00013694453447421465,0.0002513446314027166
2903,YJL176C,0.2694999999999941,4.995577991122103e-05,3639.0,0.09306753859885472,-0.10298982441081693,2.557503121705268e-05,-2.830168299280487e-05,5.387671420985755e-05
2904,YJL177W,0.914300000000146,0.0001630219784109804,5236.0,0.3068911672317162,-0.333938169705659,5.8611758447615786e-05,-6.377734333568735e-05,0.00012238910178330312
2905,YJL178C,0.9871999999997888,0.0001758552645075851,5222.0,0.2826164795480901,-0.3114756990718654,5.412035226887976e-05,-5.9646820963589696e-05,0.00011376717323246946
2906,YJL179W,0.7855000000000011,0.00012491322538583626,549.0,0.07335525067847944,-0.07184325473310398,0.0001336161214544252,-0.0001308620304792422,0.00026447815193366737
2907,YJL180C,0.6829999999999933,0.00012459206503025758,4128.0,0.2261408911157597,-0.24149454616845945,5.4782192615251865e-05,-5.850158579662293e-05,0.0001132837784118748
2908,YJL181W,1.0309999999999693,0.0001841162264752945,5225.0,0.24871996728674026,-0.22878182418918966,4.760190761468712e-05,-4.3785995060131984e-05,9.138790267481909e-05
2909,YJL182C,0.9954999999999932,0.00017406103572677032,4061.0,0.1797054527342233,-0.2046377265774766,4.4251527390845425e-05,-5.039096936160468e-05,9.464249675245012e-05
2910,YJL183W,0.9997000000001176,0.0001769919845882034,5188.0,0.4521124140545109,-0.5401300109819411,8.714580070441612e-05,-0.000104111413065139,0.00019125721376955516
2911,YJL184W,0.2825000000000202,5.323739208019664e-05,3626.0,0.14142133665783693,-0.08525183682960273,3.9002023347445366e-05,-2.351126222548337e-05,6.251328557292875e-05
2912,YJL185C,1.0187999999998816,0.00018161021367320648,5196.0,0.24116545954747906,-0.25501264555029235,4.641367581745171e-05,-4.9078646179809916e-05,9.549232199726164e-05
2913,YJL186W,0.9960000000000808,0.0001772777946895021,5222.0,0.2391303549507589,-0.2857392835633906,4.579286766579068e-05,-5.471836146369028e-05,0.00010051122912948096
2914,YJL187C,0.9552000000001528,0.00017015095848246415,5258.0,0.3474566366070195,-0.3735373918606033,6.608152084576255e-05,-7.10417253443521e-05,0.00013712324619011464
2915,YJL188C,0.952999999999988,0.00016709943016388128,4070.0,0.41288700161888187,-0.3656525330369741,0.000101446437744197,-8.984091720810174e-05,0.00019128735495229875
2916,YJL189W,0.2390000000000025,3.78745312271596e-05,559.0,0.013306113922542743,-0.016498673765519112,2.380342383281349e-05,-2.951462212078553e-05,5.331804595359902e-05
2917,YJL190C,0.6555000000000044,0.00012233325216867222,3619.0,0.25805262641829,-0.21737439437454187,7.130495341759877e-05,-6.006476771885656e-05,0.00013136972113645531
2918,YJL191W,0.9955000000000432,0.00017748652644227725,5184.0,0.2319738402283244,-0.2511268573507485,4.474804016750085e-05,-4.8442680816116605e-05,9.319072098361746e-05
2919,YJL192C,0.9907999999998112,0.00017617729590283166,5190.0,0.2213625179577902,-0.27527716671866564,4.265173756412143e-05,-5.303991651612055e-05,9.569165408024196e-05
2920,YJL193W,1.0044999999999398,0.00017934364109821075,5236.0,0.27244438335252297,-0.2687027777190282,5.2032922718205295e-05,-5.131833035122769e-05,0.00010335125306943298
2921,YJL194W,0.7859845813255576,0.00014071006422001684,5230.0,0.4339512513376692,-0.43453567730960335,8.297347061905721e-05,-8.308521554676927e-05,0.00016605868616582648
2922,YJL196C,1.0320000000000191,0.00018428704115063348,5265.0,0.24272028003128324,-0.2479478655195093,4.610071795465968e-05,-4.7093611684617154e-05,9.319432963927684e-05
2923,YJL197W,1.0135000000000205,0.0001780237928824285,4135.0,0.23104940142204475,-0.21090674044746105,5.587651787715713e-05,-5.100525766564959e-05,0.00010688177554280673
2924,YJL198W,0.9250000000001232,0.00016469766356616892,5186.0,0.23916511891694145,-0.2656925163988951,4.6117454476849484e-05,-5.1232648746412466e-05,9.735010322326196e-05
2925,YJL199C,1.0019999999999918,0.00017492676296017588,4063.0,0.2499590718256945,-0.28895283504995856,6.152081511831023e-05,-7.111809870784114e-05,0.00013263891382615141
2926,YJL201W,1.00630000000001,0.00017919266557967682,5218.0,0.26385359371398504,-0.3075589173647741,5.056603942391434e-05,-5.89419159380556e-05,0.00010950795536196992
2927,YJL203W,0.9059719337158932,0.00016163048538657982,5217.0,0.3738942626237648,-0.4596028256664799,7.166844213604844e-05,-8.809714887224074e-05,0.00015976559100828916
2928,YJL204C,0.2264999999999891,4.123083668145418e-05,4075.0,0.550197606240021,-0.3281595368475325,0.00013501781748221376,-8.052994769264601e-05,0.00021554776517485977
2929,YJL205C,0.9883651584269478,0.00017593649812155625,5220.0,0.3152123731855116,-0.3390920989470033,6.038551210450414e-05,-6.49601722120696e-05,0.00012534568431657374
2930,YJL206C,0.9837999999999748,0.00017484575278882091,5245.0,0.2556840204520081,-0.31983470765335986,4.874814498608353e-05,-6.097897190721827e-05,0.00010972711689330182
2931,YJL207C,1.0244999999999913,0.00016425974078920533,534.0,0.03857745921332017,-0.034217867362320284,7.224243298374564e-05,-6.407840330022524e-05,0.0001363208362839709
2932,YJL208C,1.00280000000015,0.00017846610591773477,5229.0,0.3006313812660751,-0.33553871939774904,5.7493092611603567e-05,-6.416881227725169e-05,0.00012166190488885528
2933,YJL209W,0.6975000000000687,0.00012739186418810806,4219.0,0.3578221165325597,-0.3326293267052865,8.481206838885037e-05,-7.884079798655761e-05,0.00016365286637540796
2934,YJL210W,0.8761999999998904,0.0001568603531497923,5285.0,0.3531017433401252,-0.2913365697536381,6.681206118072377e-05,-5.512517876133171e-05,0.00012193723994205546
2935,YJL211C,0.8724999999999531,0.000153500349935467,4058.0,0.3836510532440056,-0.2880345615850447,9.454190567866084e-05,-7.097943853746791e-05,0.00016552134421612868
2936,YJL212C,1.004500000000007,0.00017941516375495056,5219.0,0.25258182184131306,-0.2347754335281882,4.839659356990095e-05,-4.498475446027749e-05,9.338134803017844e-05
2937,YJL213W,0.9944999999998938,0.00017338952147831762,4076.0,0.15867122248275065,-0.2350300888265298,3.8928170383403e-05,-5.766194524694058e-05,9.65901156303436e-05
2938,YJL214W,1.001500000000108,0.00017819788996995513,5015.0,0.24772209321217156,-0.2572735763839612,4.939622995257658e-05,-5.130081283827741e-05,0.000100697042790854
2939,YJL215C,0.983999999999972,0.00017230347940804604,4084.0,0.2260710503528496,-0.2258888924669548,5.535530126171636e-05,-5.531069844930332e-05,0.00011066599971101968
2940,YJL216C,0.9812000000000866,0.00017130476243576234,4176.0,0.248498126354665,-0.31421926000356976,5.950625631098299e-05,-7.52440756713529e-05,0.0001347503319823359
2941,YJL217W,1.0219999999999598,0.0001821719727051611,5247.0,0.26632161170898705,-0.2780985284899154,5.0756929999806955e-05,-5.300143481797511e-05,0.00010375836481778204
2942,YJL218W,1.0020000000001819,0.00017882206298333378,5226.0,0.2407626692581219,-0.2293699907491564,4.60701625063379e-05,-4.389016279164875e-05,8.996032529798664e-05
2943,YJL219W,1.0264999999999609,0.00018805692862099288,4257.0,0.2150745813477312,-0.19887948602958494,5.052257020148724e-05,-4.67182255178729e-05,9.724079571936015e-05
2944,YJL221C,0.96200000000002,0.00017597273789085613,4333.0,0.19525089835669387,-0.21024220032401889,4.506136587968933e-05,-4.852116324117676e-05,9.358252912086607e-05
2945,YJL223C,1.0439999999999452,0.00019071112373628344,4239.0,0.1903548629298567,-0.2226833520889283,4.490560578670835e-05,-5.253204814553628e-05,9.743765393224464e-05
2946,YJR001W,1.0135000000000205,0.00017827657827836364,4087.0,0.21330503015862173,-0.1922741158069852,5.219110109092775e-05,-4.704529381134944e-05,9.92363949022772e-05
2947,YJR002W,0.2587999999999844,4.7130651723431926e-05,4052.0,0.13492107774161513,-0.13848555564507692,3.32974031938833e-05,-3.417708678308907e-05,6.747448997697236e-05
2948,YJR003C,1.0024999999998307,0.00017890056762369014,5127.0,0.2447690244697664,-0.23509680789554266,4.774117894865738e-05,-4.5854653383175863e-05,9.359583233183324e-05
2949,YJR004C,1.003000000000048,0.00018239347562348492,4057.0,0.28930345828147197,-0.35735035654979874,7.130970132646587e-05,-8.808241472758165e-05,0.0001593921160540475
2950,YJR005C-A,1.0204999999999984,0.00016291076963452367,530.0,0.03659437747619215,-0.0383960254438197,6.90459952380984e-05,-7.244533102607492e-05,0.0001414913262641733
2951,YJR005W,0.9920000000000868,0.00017422641864938858,4015.0,0.22386357436679868,-0.1906497539470503,5.575680557080914e-05,-4.748437209141975e-05,0.00010324117766222888
2952,YJR006W,0.8311421557234467,0.0001504454798299661,5083.0,0.5101225080536215,-0.5881669390167387,0.00010035854968593772,-0.000115712559318658,0.00021607110900459574
2953,YJR007W,0.8109538915727867,0.00014521156004886166,5089.0,0.3922179158088213,-0.39678330402596007,7.707170678106137e-05,-7.796881588248379e-05,0.00015504052266354515
2954,YJR008W,1.0381999999999652,0.00018298425612797367,4053.0,0.22731906497549084,-0.16879073449388066,5.608661854811025e-05,-4.164587576952397e-05,9.773249431763422e-05
2955,YJR009C,1.0304999999998934,0.00018378808022275414,5063.0,0.24439992993599144,-0.2341747313848613,4.8271761788661157e-05,-4.625216894822464e-05,9.45239307368858e-05
2956,YJR010C-A,1.0169999999998798,0.00018169012006335472,5105.0,0.3489082009731349,-0.2961653785270829,6.83463664981655e-05,-5.801476562724445e-05,0.00012636113212540994
2957,YJR010W,1.032499999999987,0.00018215036290079918,4061.0,0.2169502111840889,-0.15091714449554575,5.342285426842868e-05,-3.716255712768918e-05,9.058541139611786e-05
2958,YJR011C,0.9886999999999252,0.00017416952504604284,5138.0,0.437742453750557,-0.6236624809781321,8.519705211182502e-05,-0.00012138234351462285,0.00020657939562644786
2959,YJR013W,0.0,0.00018246570773626159,4071.0,0.3445659017694673,-0.3565585222992358,8.463913086943438e-05,-8.758499688018564e-05,0.00017222412774962006
2960,YJR014W,0.9534999999998558,0.0001696162092873458,5114.0,0.34452524347380936,-0.3562325492750389,6.736903470352158e-05,-6.965830060129821e-05,0.0001370273353048198
2961,YJR015W,1.0055000000001528,0.0001796222596112509,5091.0,0.27855475825095144,-0.2371438386160923,5.47151361718624e-05,-4.658099363898886e-05,0.00010129612981085125
2962,YJR017C,0.7873003390241942,0.00015056648002544478,5177.0,0.5100293134528106,-0.6595419502671855,9.851831436214228e-05,-0.0001273984837294158,0.00022591679809155806
2963,YJR019C,1.0063000000000095,0.00017617359970223845,4045.0,0.19223612423724312,-0.2024075029490601,4.75243817644606e-05,-5.003893768827197e-05,9.756331945273255e-05
2964,YJR020W,0.9780000000000446,0.00017119380096694168,4021.0,0.18946018853447666,-0.20336418089484706,4.711767931720384e-05,-5.0575523724159915e-05,9.769320304136375e-05
2965,YJR021C,1.0231999999999712,0.00018025943954821244,4044.0,0.23833599270081066,-0.1835318651481315,5.8935705415630725e-05,-4.538374509103153e-05,0.00010431945050666224
2966,YJR022W,0.6001999999999974,0.00014426177461887061,4148.0,0.5099720294017278,-0.5658733208701352,0.00012294407651922078,-0.00013642076202269413,0.00025936483854191493
2967,YJR024C,1.02919999999995,0.000183615314403471,4917.0,0.22239685130359002,-0.18256084967946407,4.5230191438598744e-05,-3.712850308713934e-05,8.235869452573807e-05
2968,YJR025C,0.9780000000000276,0.00017478005278570707,5150.0,0.3046069146064096,-0.2767876357658208,5.914697370998245e-05,-5.374517199336327e-05,0.00011289214570334573
2969,YJR030C,1.01350000000002,0.00017823012290659268,3997.0,0.21252142311409414,-0.15202982736428408,5.3170233453613755e-05,-3.803598382894273e-05,9.120621728255648e-05
2970,YJR031C,1.0267000000001492,0.00018315411532908026,5143.0,0.267984737674979,-0.280712287191615,5.210669602857845e-05,-5.4581428580909e-05,0.00010668812460948746
2971,YJR032W,0.7836999999999575,0.00013942123023919254,5167.0,0.40836451777110777,-0.4297880028070042,7.903319484635334e-05,-8.317940832339929e-05,0.00016221260316975263
2972,YJR033C,0.9277000000001312,0.00016512289073413955,5167.0,0.3423289975521493,-0.37447403374708577,6.62529509487419e-05,-7.247416948850121e-05,0.00013872712043724308
2973,YJR034W,0.6999999999999952,0.00012934481968472408,3536.0,0.2104149200518541,-0.2651897760192316,5.9506481915117115e-05,-7.499710860272386e-05,0.000134503590517841
2974,YJR035W,1.0140000000000802,0.0001807417017817688,5154.0,0.2431526688202667,-0.24846005550246555,4.717746775713362e-05,-4.820722846380783e-05,9.538469622094145e-05
2975,YJR036C,1.025700000000097,0.00018319549668791268,5140.0,0.28492333130731623,-0.2522445414472004,5.543255472904985e-05,-4.907481351112848e-05,0.00010450736824017832
2976,YJR037W,1.0295000000000336,0.0001807256241005237,4024.0,0.20623604416982366,-0.17645968760331712,5.1251502030274293e-05,-4.385181103462155e-05,9.510331306489584e-05
2977,YJR038C,1.0039999999999307,0.0001764512313198822,3998.0,0.19528686813591584,-0.15298527194223802,4.884614010403098e-05,-3.826545071091496e-05,8.711159081494593e-05
2978,YJR039W,1.002199999999917,0.00017852575655589363,5046.0,0.3237859382498089,-0.366889353005988,6.41668526059867e-05,-7.270894827704876e-05,0.00013687580088303546
2979,YJR040W,0.9692999999999332,0.000172950777891453,5107.0,0.2725656927212619,-0.2695351696161592,5.33709991621817e-05,-5.277759342395912e-05,0.00010614859258614079
2980,YJR041C,0.0,0.00018261401341772851,4031.0,0.32021466044980257,-0.3301985515088335,7.943802045393266e-05,-8.191479819122636e-05,0.000161352818645159
2981,YJR042W,0.8054866939289553,0.00013599189366331454,2888.0,0.2133864869779042,-0.3857800203155404,7.388728773473138e-05,-0.0001335803394444392,0.00020746762717917052
2982,YJR043C,0.8446999999998875,0.00014923506743308204,5151.0,0.3816119472919873,-0.4977381723730377,7.408502180003636e-05,-9.66294258149947e-05,0.0001707144476150311
2983,YJR044C,0.9233000000001114,0.00016407986127179298,4887.0,0.35738927838561224,-0.4076411467660886,7.31306074044633e-05,-8.341337155025345e-05,0.00015654397895471675
2984,YJR045C,0.6957070921035255,0.0001236533664301893,5109.0,0.5112066896164539,-0.5708482727995523,0.00010006002928488039,-0.00011173385648846202,0.00021179388577334242
2985,YJR046W,0.8132963608476289,0.00014391840219630646,4916.0,0.3848604572742999,-0.35213609687814484,7.828731840404799e-05,-7.163061368554615e-05,0.00014991793208959416
2986,YJR047C,1.0145000000001352,0.00017810841305414485,4048.0,0.16710617674020609,-0.1692207966295973,4.1281170143331546e-05,-4.18035564796436e-05,8.308472662297515e-05
2987,YJR048W,0.9444999999998256,0.00016862295320805022,5133.0,0.3061468423137432,-0.2851908291923269,5.964286816944149e-05,-5.556026284674204e-05,0.00011520313101618353
2988,YJR049C,0.6275000000000415,0.00011647211441045577,3542.0,0.17370370735478674,-0.19185402720777586,4.904113702845477e-05,-5.416545093387234e-05,0.0001032065879623271
