YIL009C-A,Hap2p
YIL009C-A,Mga1p
YIL009C-A,Ste12p
YIL009C-A,Xbp1p
YIL009C-A,Met28p
YIL009C-A,Cbf1p
YIL009C-A,Abf1p
YIL009C-A,Ixr1p
YIL009C-A,Sfp1p
YIL009C-A,Yap1p
YIL009C-A,Sok2p
YIL009C-A,Msn2p
YIL009C-A,Mot3p
YIL009C-A,Sko1p
YIL009C-A,Fkh2p
YIL009C-A,Cin5p
YIL009C-A,Met31p
YIL009C-A,Pdr3p
YIL009C-A,Zap1p
YIL009W,Tup1p
YIL009W,Rpn4p
YIL009W,Gis1p
YIL009W,Ino2p
YIL009W,Swi5p
YIL009W,Adr1p
YIL009W,Met32p
YIL009W,Yap6p
YIL009W,Gcn4p
YIL009W,Gln3p
YIL009W,Flo8p
YIL009W,Hap2p
YIL009W,Cup2p
YIL009W,Hsf1p
YIL009W,Pdr1p
YIL009W,Ste12p
YIL009W,Fkh1p
YIL009W,Cst6p
YIL009W,Met28p
YIL009W,Mga2p
YIL009W,Phd1p
YIL009W,Ixr1p
YIL009W,Spt23p
YIL009W,Ace2p
YIL009W,Yap1p
YIL009W,Sok2p
YIL009W,Met31p
YIL009W,YPR015C
YIL009W,Fhl1p
YIL009W,Pdr3p
YIL009W,Tec1p
YIL010W,Ert1p
YIL010W,Rpn4p
YIL010W,Ume6p
YIL010W,Met32p
YIL010W,Mth1p
YIL010W,Gcn4p
YIL010W,Mig3p
YIL010W,Gat1p
YIL010W,Fzf1p
YIL010W,Sut1p
YIL010W,Hsf1p
YIL010W,Pdr1p
YIL010W,Stp2p
YIL010W,Xbp1p
YIL010W,Cst6p
YIL010W,Met28p
YIL010W,Cbf1p
YIL010W,Abf1p
YIL010W,Msn4p
YIL010W,Phd1p
YIL010W,Bas1p
YIL010W,Arg81p
YIL010W,Yox1p
YIL010W,Yap1p
YIL010W,Msn2p
YIL010W,Mot3p
YIL010W,Sko1p
YIL010W,Fkh2p
YIL010W,Crz1p
YIL010W,Rdr1p
YIL010W,Aft2p
YIL010W,Sut2p
YIL010W,Oaf1p
YIL010W,Pdr3p
YIL010W,Tec1p
YIL011W,Tup1p
YIL011W,Mbp1p
YIL011W,Rpn4p
YIL011W,Ino2p
YIL011W,Ume6p
YIL011W,Upc2p
YIL011W,Adr1p
YIL011W,Met32p
YIL011W,Yap6p
YIL011W,Cad1p
YIL011W,Yhp1p
YIL011W,Stp1p
YIL011W,Gcn4p
YIL011W,Flo8p
YIL011W,Swi4p
YIL011W,Gat1p
YIL011W,Pho4p
YIL011W,Cup2p
YIL011W,Sut1p
YIL011W,Aft1p
YIL011W,Mig1p
YIL011W,Pdr1p
YIL011W,Mga1p
YIL011W,Rim101p
YIL011W,Ste12p
YIL011W,Skn7p
YIL011W,Fkh1p
YIL011W,Asg1p
YIL011W,Xbp1p
YIL011W,Cst6p
YIL011W,Gat4p
YIL011W,Met28p
YIL011W,Mga2p
YIL011W,Cbf1p
YIL011W,Abf1p
YIL011W,Phd1p
YIL011W,Ixr1p
YIL011W,Put3p
YIL011W,Rfx1p
YIL011W,Ecm22p
YIL011W,YLR278C
YIL011W,Sfp1p
YIL011W,Yox1p
YIL011W,Yap1p
YIL011W,Sok2p
YIL011W,Msn2p
YIL011W,Mot3p
YIL011W,Mss11p
YIL011W,Dal82p
YIL011W,Rap1p
YIL011W,Gcr2p
YIL011W,Sko1p
YIL011W,Fkh2p
YIL011W,Ino4p
YIL011W,Cin5p
YIL011W,Yrr1p
YIL011W,Gcr1p
YIL011W,Met31p
YIL011W,YPR015C
YIL011W,Rox1p
YIL011W,Pdr3p
YIL011W,Tec1p
YIL011W,Zap1p
YIL012W,Rpn4p
YIL012W,Ino2p
YIL012W,Aro80p
YIL012W,Gcn4p
YIL012W,Gln3p
YIL012W,Hac1p
YIL012W,Fkh1p
YIL012W,Met28p
YIL012W,Rsf2p
YIL012W,Msn4p
YIL012W,Phd1p
YIL012W,Ixr1p
YIL012W,Yox1p
YIL012W,Msn2p
YIL012W,Rap1p
YIL012W,Hap5p
YIL012W,Pdr3p
YIL012W,Tec1p
YIL013C,Tup1p
YIL013C,Pho2p
YIL013C,Rpn4p
YIL013C,Nrg1p
YIL013C,Ino2p
YIL013C,Ume6p
YIL013C,Upc2p
YIL013C,Met32p
YIL013C,Yap6p
YIL013C,Gcn4p
YIL013C,Mig3p
YIL013C,Flo8p
YIL013C,Swi4p
YIL013C,Pho4p
YIL013C,Sut1p
YIL013C,Pdr1p
YIL013C,Mga1p
YIL013C,Rim101p
YIL013C,Ste12p
YIL013C,Skn7p
YIL013C,Fkh1p
YIL013C,Xbp1p
YIL013C,Gat4p
YIL013C,Met28p
YIL013C,Cbf1p
YIL013C,Msn4p
YIL013C,Phd1p
YIL013C,Bas1p
YIL013C,Yox1p
YIL013C,Yap1p
YIL013C,Sok2p
YIL013C,Msn2p
YIL013C,Mot3p
YIL013C,Mss11p
YIL013C,Rap1p
YIL013C,Gcr2p
YIL013C,Sko1p
YIL013C,Crz1p
YIL013C,Ino4p
YIL013C,Cin5p
YIL013C,Sfl1p
YIL013C,Hap5p
YIL013C,Met31p
YIL013C,Pdr3p
YIL013C,Nrg2p
YIL013C,Tec1p
YIL014C-A,Pho2p
YIL014C-A,Rpn4p
YIL014C-A,Ume6p
YIL014C-A,Yap6p
YIL014C-A,Gcn4p
YIL014C-A,Mig3p
YIL014C-A,Gln3p
YIL014C-A,Tos8p
YIL014C-A,Hsf1p
YIL014C-A,Aft1p
YIL014C-A,Pdr1p
YIL014C-A,Rim101p
YIL014C-A,Ste12p
YIL014C-A,Xbp1p
YIL014C-A,Met28p
YIL014C-A,Cbf1p
YIL014C-A,Rsf2p
YIL014C-A,Msn4p
YIL014C-A,Bas1p
YIL014C-A,Ecm22p
YIL014C-A,Sfp1p
YIL014C-A,Yap1p
YIL014C-A,Msn2p
YIL014C-A,Met31p
YIL014C-A,Rox1p
YIL014C-A,Pdr3p
YIL014W,Tup1p
YIL014W,Rpn4p
YIL014W,Ume6p
YIL014W,Upc2p
YIL014W,Met32p
YIL014W,Yap6p
YIL014W,Gcn4p
YIL014W,Hac1p
YIL014W,Hap2p
YIL014W,Tos8p
YIL014W,Hsf1p
YIL014W,Pdr1p
YIL014W,Rme1p
YIL014W,Ste12p
YIL014W,Xbp1p
YIL014W,Met28p
YIL014W,Ecm22p
YIL014W,Yap1p
YIL014W,Msn2p
YIL014W,Mot3p
YIL014W,Cin5p
YIL014W,Met31p
YIL014W,YPR015C
YIL014W,Pdr3p
YIL015W,Thi2p
YIL015W,Mal33p
YIL015W,Kar4p
YIL015W,Hcm1p
YIL015W,Tup1p
YIL015W,Rpn4p
YIL015W,Gis1p
YIL015W,Swi5p
YIL015W,Ume6p
YIL015W,Met32p
YIL015W,Aro80p
YIL015W,Yhp1p
YIL015W,Gcn4p
YIL015W,Gln3p
YIL015W,Aca1p
YIL015W,Swi4p
YIL015W,Hac1p
YIL015W,Gat1p
YIL015W,Pho4p
YIL015W,Cup2p
YIL015W,Tos8p
YIL015W,Hsf1p
YIL015W,Pdr1p
YIL015W,Mga1p
YIL015W,Rim101p
YIL015W,Yap3p
YIL015W,Ste12p
YIL015W,Stb5p
YIL015W,Skn7p
YIL015W,Fkh1p
YIL015W,Xbp1p
YIL015W,Cst6p
YIL015W,Gat4p
YIL015W,Met28p
YIL015W,Yap5p
YIL015W,Cbf1p
YIL015W,Ash1p
YIL015W,Abf1p
YIL015W,Hap4p
YIL015W,Phd1p
YIL015W,Rgt1p
YIL015W,Ixr1p
YIL015W,Spt23p
YIL015W,Put3p
YIL015W,Bas1p
YIL015W,Gat3p
YIL015W,Ace2p
YIL015W,Ecm22p
YIL015W,Sfp1p
YIL015W,Tda9p
YIL015W,Yox1p
YIL015W,Yap1p
YIL015W,Mac1p
YIL015W,Msn2p
YIL015W,Mcm1p
YIL015W,Mot3p
YIL015W,Mss11p
YIL015W,Rgm1p
YIL015W,Cat8p
YIL015W,Rap1p
YIL015W,Sko1p
YIL015W,Met4p
YIL015W,Crz1p
YIL015W,Ino4p
YIL015W,Yap7p
YIL015W,Cin5p
YIL015W,Hms1p
YIL015W,Sfl1p
YIL015W,Yrr1p
YIL015W,Tye7p
YIL015W,Hap5p
YIL015W,Pip2p
YIL015W,Gal4p
YIL015W,Cup9p
YIL015W,Rds2p
YIL015W,Met31p
YIL015W,Haa1p
YIL015W,YPR015C
YIL015W,Fhl1p
YIL015W,Pdr3p
YIL015W,Tec1p
YIL016W,Thi2p
YIL016W,Tup1p
YIL016W,Rpn4p
YIL016W,Ino2p
YIL016W,Ume6p
YIL016W,Met32p
YIL016W,Sum1p
YIL016W,Aro80p
YIL016W,Mig3p
YIL016W,Spt2p
YIL016W,Hap2p
YIL016W,Pdr1p
YIL016W,Ste12p
YIL016W,Cst6p
YIL016W,Met28p
YIL016W,YJL206C
YIL016W,Cbf1p
YIL016W,Hap4p
YIL016W,Ixr1p
YIL016W,Sfp1p
YIL016W,Yap1p
YIL016W,Sok2p
YIL016W,Mcm1p
YIL016W,Rap1p
YIL016W,Cin5p
YIL016W,Hms1p
YIL016W,Tye7p
YIL016W,Pip2p
YIL016W,Gal4p
YIL016W,Cup9p
YIL016W,Met31p
YIL016W,Pdr3p
YIL016W,Tec1p
YIL017C,Tup1p
YIL017C,Rpn4p
YIL017C,Ume6p
YIL017C,Gcn4p
YIL017C,Gat1p
YIL017C,Hsf1p
YIL017C,Pdr1p
YIL017C,Rsc30p
YIL017C,Cst6p
YIL017C,Cbf1p
YIL017C,Spt23p
YIL017C,Bas1p
YIL017C,Yap1p
YIL017C,Sok2p
YIL017C,Mcm1p
YIL017C,Ino4p
YIL017C,Cin5p
YIL017C,Met31p
YIL017C,Pdr3p
YIL018W,Tup1p
YIL018W,Rpn4p
YIL018W,Ino2p
YIL018W,Ume6p
YIL018W,Met32p
YIL018W,Gcn4p
YIL018W,Gln3p
YIL018W,Aca1p
YIL018W,Hsf1p
YIL018W,Pdr1p
YIL018W,Ste12p
YIL018W,Ndt80p
YIL018W,Stb5p
YIL018W,Fkh1p
YIL018W,Cst6p
YIL018W,Yap5p
YIL018W,Mga2p
YIL018W,Cbf1p
YIL018W,Abf1p
YIL018W,Msn4p
YIL018W,Spt23p
YIL018W,Bas1p
YIL018W,Gat3p
YIL018W,Ifh1p
YIL018W,Sfp1p
YIL018W,Yap1p
YIL018W,Msn2p
YIL018W,Dal82p
YIL018W,Rap1p
YIL018W,Gcr2p
YIL018W,Met4p
YIL018W,Ino4p
YIL018W,Yrr1p
YIL018W,Gcr1p
YIL018W,Met31p
YIL018W,Fhl1p
YIL018W,Arr1p
YIL018W,Pdr3p
YIL018W,Reb1p
YIL019W,Kar4p
YIL019W,Tup1p
YIL019W,Nrg1p
YIL019W,Ino2p
YIL019W,Ume6p
YIL019W,Met32p
YIL019W,Aro80p
YIL019W,Gcn4p
YIL019W,Gln3p
YIL019W,Swi4p
YIL019W,Gat1p
YIL019W,Pho4p
YIL019W,Sut1p
YIL019W,Hsf1p
YIL019W,Pdr1p
YIL019W,Rim101p
YIL019W,Yap3p
YIL019W,Stb5p
YIL019W,Cst6p
YIL019W,Met28p
YIL019W,Yap5p
YIL019W,Gzf3p
YIL019W,Cbf1p
YIL019W,Hap4p
YIL019W,Msn4p
YIL019W,Rgt1p
YIL019W,Put3p
YIL019W,Gat3p
YIL019W,Ifh1p
YIL019W,Sfp1p
YIL019W,Yap1p
YIL019W,Msn2p
YIL019W,Rgm1p
YIL019W,Rap1p
YIL019W,Gcr2p
YIL019W,Fkh2p
YIL019W,Ino4p
YIL019W,Cin5p
YIL019W,Yrr1p
YIL019W,Tye7p
YIL019W,Pip2p
YIL019W,Gal4p
YIL019W,Cup9p
YIL019W,Rds2p
YIL019W,Rlm1p
YIL019W,Met31p
YIL019W,Fhl1p
YIL019W,Tec1p
YIL020C,Thi2p
YIL020C,Tup1p
YIL020C,Rpn4p
YIL020C,Nrg1p
YIL020C,Ino2p
YIL020C,Ume6p
YIL020C,Met32p
YIL020C,Plm2p
YIL020C,Gcn4p
YIL020C,Hsf1p
YIL020C,Pdr1p
YIL020C,Ste12p
YIL020C,Cst6p
YIL020C,Met28p
YIL020C,Cbf1p
YIL020C,Abf1p
YIL020C,Tos4p
YIL020C,Ifh1p
YIL020C,Sfp1p
YIL020C,Yap1p
YIL020C,Rap1p
YIL020C,Ino4p
YIL020C,Aft2p
YIL020C,Met31p
YIL020C,Rox1p
YIL020C,Pdr3p
YIL020C,Tec1p
YIL021W,Ert1p
YIL021W,Rpn4p
YIL021W,Ume6p
YIL021W,Plm2p
YIL021W,Gcn4p
YIL021W,Pho4p
YIL021W,Pdr1p
YIL021W,Mga1p
YIL021W,Rim101p
YIL021W,Fkh1p
YIL021W,Cbf1p
YIL021W,Yap1p
YIL021W,Gcr1p
YIL021W,Met31p
YIL021W,Pdr3p
YIL022W,Tup1p
YIL022W,Pho2p
YIL022W,Stp4p
YIL022W,Rpn4p
YIL022W,Ume6p
YIL022W,Met32p
