ORF,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_9,Var2_10,Var2_11,Var2_12,Var2_13,Var2_14,Var2_15,Var2_16,Var2_17,Var2_18,Var2_19,Var2_20,Var2_21,Var2_22,Var2_23,Var2_24,Var2_25,Var2_26,Var2_27,Var2_28,Var2_29,Var2_30,Var2_31
YHR195W,-0.434256055363322,-0.512345679012346,-0.351712887438825,-0.317247052371812,-0.309151414309484,-0.283702213279678,-0.204307887234717,-0.232657068062827,-0.340924313462826,-0.343894389438944,-0.366326171187038,-0.213775874375446,-0.232179226069246,-0.184220183486239,-0.201763668430335,-0.24234774376775,-0.27040059347181,-0.226053639846743,-0.382530120481928,-0.396966993755575,-0.440200375704446,-0.311444054829455,-0.370099473376243,-0.149732620320856,-0.212916246215943,-0.287608942781357,-0.276631158455393,-0.231754658385093,-0.0787021056265102,-0.248409775694677,-0.428924598269468
YBR137W,-0.349134948096886,-0.218106995884774,-0.262969004893964,-0.259939676446394,-0.26955074875208,-0.229376257545272,-0.342730440291416,-0.297774869109948,-0.31178834561286,-0.233663366336634,-0.24727016555125,-0.306566738044254,-0.149355057705363,-0.156697247706422,-0.251146384479718,-0.189334174818555,-0.211795252225519,-0.447927551375827,-0.214156626506024,-0.228367528991971,-0.391358797745773,-0.435447880140261,-0.289057928613224,-0.397249809014515,-0.212916246215943,-0.17165593027662,-0.212383488681758,-0.272515527950311,-0.311011391094235,-0.325075326414463,-0.34487021013597
YGL004C,-0.13356401384083,-0.211522633744856,-0.257096247960848,-0.159034823142309,-0.128452579034942,-0.131790744466801,-0.188786822933164,-0.171138743455497,-0.114199598124581,-0.0759075907590759,-0.190207819654808,-0.25553176302641,-0.318397827562797,-0.433394495412844,-0.41305114638448,-0.394761754496687,-0.36646884272997,-0.284569836293974,-0.215060240963856,-0.326494201605709,-0.23700688791484,-0.253745616831367,-0.145991808074898,-0.227272727272727,-0.163807601749075,-0.335733232284956,-0.376498002663116,-0.547748447204969,-0.400759406282361,-0.436893203883495,-0.342398022249691
YKR075C,-0.253979238754325,-0.250205761316872,-0.184013050570962,-0.145050726624623,-0.17936772046589,-0.0311871227364185,-0.0224897054165347,-0.050065445026178,-0.11219022103148,-0.204290429042904,-0.368439591405424,-0.31192005710207,-0.326205023761032,-0.310091743119266,-0.257495590828924,-0.299779110129378,-0.308605341246291,-0.454197143852316,-0.386746987951807,-0.409753196550699,-0.28334376956794,-0.266177876952502,-0.524868344060854,-0.614209320091673,-0.584258324924319,-0.532398635846912,-0.180093209054594,-0.239518633540373,-0.177770107007249,-0.230666220287914,-0.352698805109188
YBL097W,-0.0608996539792388,-0.124279835390947,-0.126916802610114,-0.217987386893337,-0.271547420965058,-0.145539906103286,-0.152676591700982,-0.165575916230367,-0.198258539852646,-0.0254125412541254,-0.07819654808031,-0.188793718772305,-0.247114731839783,-0.239266055045872,-0.223985890652557,-0.212054275796781,-0.29673590504451,-0.251828631138976,-0.196385542168675,-0.168004757656854,-0.17125860989355,-0.361491871214536,-0.328554710356934,-0.43659281894576,-0.267743020517995,-0.353164077302008,-0.346205059920107,-0.493788819875776,-0.425957887469796,-0.286240374958152,-0.427276473011949
YDR231C,-0.480276816608997,-0.390123456790123,-0.0969004893964111,-0.240471620510008,-0.459567387687188,-0.531522468142186,-0.390560658853342,-0.463023560209424,-0.357669122572003,-0.322112211221122,-0.420570623458965,-0.321556031406138,-0.294636795655126,-0.439633027522936,-0.415520282186949,-0.304196907541811,-0.36646884272997,-0.409265064437478,-0.443674698795181,-0.3978590544157,-0.537257357545397,-0.416321326107746,-0.384142773551785,-0.393048128342246,-0.541540531449714,-0.750284198560061,-0.521304926764314,-0.587732919254658,-0.375560925094926,-0.351523267492467,-0.410383189122373
YPR180W,-0.11280276816609,-0.254732510288066,-0.289396411092985,-0.228955305730738,-0.317138103161398,-0.453386988598256,-0.454228698131137,-0.354712041884817,-0.244474212993972,-0.34026402640264,-0.346600915815428,-0.346538187009279,-0.38357094365241,-0.377981651376147,-0.344973544973545,-0.364468286525718,-0.576038575667656,-0.527342389411355,-0.316566265060241,-0.298542967588463,-0.378522229179712,-0.376793114440548,-0.363077823288473,-0.440412528647823,-0.357551294988228,-0.288366805608185,-0.12017310252996,-0.275621118012422,-0.328960994131861,-0.20421827920991,-0.220024721878863
YCL038C,-0.195155709342561,-0.19917695473251,-0.111256117455139,-0.0715656704140389,-0.0129783693843594,-0.177062374245473,-0.275261324041812,-0.320353403141361,-0.195244474212994,-0.273927392739274,-0.300105671010919,-0.185581727337616,-0.219959266802444,-0.196330275229358,-0.388359788359788,-0.275165667402966,-0.306379821958457,-0.349007314524556,-0.261144578313253,-0.400535236396075,-0.481840951784596,-0.390181702263309,-0.257167934464599,-0.220397249809015,-0.247897746384124,-0.20159151193634,-0.148135818908122,-0.195652173913043,-0.12875388332758,-0.1560093739538,-0.203955500618047
YOL164W-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML028W,-0.229411764705882,-0.0843621399176955,-0.346492659053834,-0.603783931998903,-0.62396006655574,-0.552649228705567,-0.411783338612607,-0.4342277486911,-0.45244474212994,-0.376567656765676,-0.252905952800282,-0.165952890792291,-0.13306177868296,-0.0396330275229358,-0.195414462081129,-0.219312085831493,-0.372774480712166,-0.275513758272379,-0.508433734939759,-0.341659232827832,-0.206950532247965,-0.364360854319413,-0.294616734932709,-0.690985485103132,-0.501177262024891,-0.402804092459265,-0.349533954727031,-0.588121118012422,-0.303762512944425,-0.195848677602946,-0.414091470951792
YJL192C,-0.200346020761246,-0.290123456790123,-0.404241435562806,-0.579928708527557,-0.635274542429284,-0.385647216633132,-0.445042762115933,-0.37532722513089,-0.323844608171467,-0.274587458745875,-0.242338851708348,-0.208065667380443,-0.10081466395112,-0.197798165137615,-0.228571428571429,-0.207320921426317,-0.167284866468843,-0.258794845001742,-0.308734939759036,-0.333928040440083,-0.376643706950532,-0.388269046860057,-0.254534815681685,-0.289915966386555,-0.291624621594349,-0.209928003031451,-0.27762982689747,-0.25582298136646,-0.269244045564377,-0.255105456980248,-0.226617222908941
YDR423C,-0.183737024221453,-0.387242798353909,-0.250244698205546,-0.239374828626268,-0.21630615640599,-0.174714956405097,-0.200506810262908,-0.425392670157068,-0.334896182183523,-0.301650165016502,-0.309968298696724,-0.280870806566738,-0.381194840461643,-0.52,-0.551322751322751,-0.532975702114232,-0.524851632047478,-0.289794496691049,-0.152409638554217,-0.174249182277728,-0.239198497182217,-0.277016257570928,-0.260971328262142,-0.0846829640947288,-0.05179952909519,-0.214854111405836,-0.262982689747004,-0.317158385093168,-0.209527096996893,-0.195848677602946,-0.186238154099712
YIL107C,-0.174740484429066,-0.275308641975309,-0.247308319738989,-0.194132163421991,-0.227287853577371,-0.224010731052985,-0.138739309471017,-0.212696335078534,-0.202277294038848,-0.305940594059406,-0.406833392039451,-0.423625981441827,-0.270536320434487,-0.178715596330275,-0.183774250440917,-0.187440833070369,-0.164317507418398,-0.19226750261233,-0.17921686746988,-0.149568837347606,-0.28240450845335,-0.394963340771438,-0.428613224107665,-0.445378151260504,-0.464177598385469,-0.339522546419098,-0.214380825565912,-0.181288819875776,-0.193303417328271,-0.140944091061265,-0.284713638236506
YGL213C,-0.383044982698962,-0.497942386831276,-0.349755301794453,-0.356731560186455,-0.422296173044925,-0.229376257545272,-0.29616724738676,-0.391034031413613,-0.386135298057602,-0.332673267326733,-0.235998591053188,-0.239471805852962,-0.269517990495587,-0.198899082568807,-0.158730158730159,-0.110444935310824,-0.206973293768546,-0.34413096482062,-0.341566265060241,-0.332738626226583,-0.325297432686287,-0.432897672935926,-0.364540667056758,-0.354087089381207,-0.305751765893037,-0.250473664266768,-0.315579227696405,-0.345496894409938,-0.151536071798412,-0.244057582859056,-0.254223320972394
YOR149C,-0.470588235294118,-0.611522633744856,-0.265905383360522,-0.373731834384425,-0.451913477537438,-0.294097920858484,-0.177700348432056,-0.200589005235602,-0.29370395177495,-0.264686468646865,-0.170130327580134,-0.27587437544611,-0.305159538357094,-0.380183486238532,-0.351322751322751,-0.283685705269801,-0.408382789317507,-0.528735632183908,-0.383132530120482,-0.170978293190604,-0.23606762680025,-0.306981192221868,-0.268870684610883,-0.144003055767762,-0.183989236461487,-0.256536566881394,-0.260319573901465,-0.282996894409938,-0.148429409734208,-0.101439571476398,-0.159044087350639
YKL008C,-0.0204152249134948,-0.180658436213992,-0.184991843393148,-0.194406361392926,-0.325124792013311,-0.335345405767941,-0.329743427304403,-0.423756544502618,-0.499665103817817,-0.457095709570957,-0.318069742867207,-0.246966452533904,-0.159538357094365,-0.274128440366972,-0.326984126984127,-0.154307352477122,-0.205860534124629,-0.21246952281435,-0.208734939759036,-0.267618198037467,-0.197557921102066,-0.244819891616194,-0.252779403159743,-0.388082505729565,-0.357551294988227,-0.322091701402046,-0.169107856191744,-0.355201863354037,-0.190196755264066,-0.178105122196183,-0.333745364647713
YOR117W,-0.371280276816609,-0.337037037037037,-0.273083197389886,-0.229503701672608,-0.352745424292845,-0.212608987256875,-0.186252771618625,-0.200261780104712,-0.260549229738781,-0.192079207920792,-0.25748502994012,-0.253747323340471,-0.224372029871012,-0.257247706422018,-0.323456790123457,-0.233196591984853,-0.086053412462908,-0.0606060606060606,0,-0.0315194766577461,-0.204758922980589,-0.383168632451387,-0.405792861322411,-0.265469824293354,-0.196770938446014,-0.0094732853353543,-0.143142476697736,-0.227872670807453,-0.35001725923369,-0.342149313692668,-0.552946023897816
YDR148C,-0.352941176470588,-0.452674897119342,-0.37879282218597,-0.226761721963257,-0.435940099833611,-0.459758551307847,-0.403230915426037,-0.420157068062827,-0.222371064969859,-0.267326732673267,-0.247622402254315,-0.291220556745182,-0.338085539714868,-0.299449541284404,-0.207407407407407,-0.197538655727359,-0.0908753709198813,-0.0849878091257402,-0.0316265060240964,-0.0853404698186143,-0.21853475266124,-0.295824035702901,-0.312170860152136,-0.499236058059587,-0.348133198789102,-0.260325881015536,-0.338548601864181,-0.43944099378882,-0.294097342078012,-0.360897221292267,-0.195714874330449
YNR015W,-0.584429065743945,-0.81440329218107,-0.711908646003263,-0.485330408554977,-0.691846921797005,-0.607310529845741,-0.665505226480836,-0.754581151832461,-0.489283322170127,-0.337623762376238,-0.209580838323353,-0.1802284082798,-0.207399864222675,-0.345321100917431,-0.177425044091711,-0.261912275165667,-0.322700296735905,-0.363288052943225,-0.390060240963855,-0.430567945286946,-0.328115216030056,-0.29741791520561,-0.151550614394383,-0.400687547746371,-0.324924318869828,-0.497915877226222,-0.503328894806924,-0.65722049689441,-0.431826026924405,-0.305323066622029,-0.442109600329625
YDR503C,-0.256055363321799,-0.220164609053498,-0.181729200652529,-0.151631477927063,-0.266888519134775,-0.298792756539235,-0.197972758948369,-0.256217277486911,-0.316476892163429,-0.395709570957096,-0.336386051426559,-0.387223411848679,-0.350644942294637,-0.229724770642202,-0.330864197530864,-0.22183654149574,-0.408011869436202,-0.409613375130617,-0.323493975903615,-0.47636039250669,-0.341891045710707,-0.317819572840293,-0.353715623171445,-0.467914438502674,-0.333669693911874,-0.342553997726411,-0.202063914780293,-0.19138198757764,-0.340697273041077,-0.306327418814864,-0.396786155747837
YDR377W,-0.169550173010381,-0.338271604938272,-0.220554649265905,-0.188374006032355,-0.2738768718802,-0.263246143527834,-0.324675324675325,-0.276832460732984,-0.257200267916946,-0.353465346534654,-0.262768580486087,-0.435403283369022,-0.275288526816022,-0.488807339449541,-0.485714285714286,-0.291574629220574,-0.294881305637982,-0.343434343434343,-0.396385542168675,-0.545643770443057,-0.470569818409518,-0.514185527574115,-0.34610883557636,-0.420168067226891,-0.315842583249243,-0.288745737021599,-0.294607190412783,0,0,0,0
YDR060W,-0.277854671280277,-0.222633744855967,-0.179771615008157,-0.148066904304908,-0.16738768718802,-0.16767270288397,-0.114982578397213,-0.100458115183246,-0.0887474882786336,-0.293069306930693,-0.26699542092286,-0.240899357601713,-0.166666666666667,-0.16,-0.283950617283951,-0.407068475859893,-0.48553412462908,-0.369209334726576,-0.270180722891566,-0.209039548022599,-0.306825297432686,-0.320688555945171,-0.202750146284377,-0.393812070282659,-0.333669693911874,-0.389920424403183,-0.206058588548602,-0.216614906832298,-0.15705902657922,-0.13993973886843,-0.342398022249691
YDL207W,-0.431833910034602,-0.375720164609053,-0.444045676998369,-0.346037839319989,-0.301164725457571,-0.420858484238766,-0.162179284130504,-0.160994764397906,-0.183858004018754,-0.180858085808581,-0.179992955265939,-0.366880799428979,-0.310251188051595,-0.339816513761468,-0.165079365079365,-0.179867466077627,-0.298961424332344,-0.313479623824451,-0.278915662650602,-0.215581326196848,-0.207576706324358,-0.181383487408352,-0.111176126389702,-0.265087853323147,-0.232088799192735,-0.199317923455854,-0.119174434087883,-0.0888975155279503,-0.138764238867794,-0.149313692668229,-0.225381128965801
YJL129C,-0.316955017301038,-0.515637860082305,-0.336378466557912,-0.130518234165067,-0.136106489184692,-0.152246814218645,-0.320240734874881,-0.408704188481675,-0.291359678499665,-0.343894389438944,-0.295878830574146,-0.125267665952891,-0.161575016972166,-0.0708256880733945,-0.073721340388007,-0.0372357210476491,-0.0600890207715134,-0.101706722396378,-0.0551204819277109,-0.0734463276836158,-0.0698184095178459,-0.086707044947402,-0.206553540081919,-0.382352941176471,-0.543558694920955,-0.56763925729443,-0.218375499334221,-0.28027950310559,-0.266137383500173,-0.0967525945764982,-0.288421920065925
YNR059W,-0.414186851211073,-0.220164609053498,-0.0955954323001631,-0.0869207567863998,-0.103826955074875,-0.265258215962441,-0.299968324358568,-0.242146596858639,-0.236436704621567,-0.33993399339934,-0.434660091581543,-0.329764453961456,-0.389680923285811,-0.413211009174312,-0.341798941798942,-0.323130325023667,-0.222551928783383,-0.114245907349356,-0.166265060240964,-0.2019030627416,-0.231997495303694,-0.240675804909149,-0.190169689877121,-0.268525592055004,-0.232088799192735,-0.230769230769231,-0.229693741677763,-0.267857142857143,-0.22885743872972,-0.2340140609307,-0.355995055624227
YDR086C,-0.198269896193772,-0.0987654320987655,-0.100815660685155,-0.398683849739512,-0.606322795341098,-0.29476861167002,-0.269242952169781,-0.293520942408377,-0.39919624916276,-0.301980198019802,-0.32546671363156,-0.307994289793005,-0.311269517990496,-0.242201834862385,-0.356966490299824,-0.400757336699274,-0.433234421364985,-0.19435736677116,-0.194277108433735,-0.134106452572108,-0.115842204132749,0,0,0,0,0,0,0,0,0,0
YDL177C,-0.203806228373702,-0.262551440329218,-0.228384991843393,-0.157663833287634,-0.210316139767055,-0.208920187793427,-0.207158694963573,-0.218259162303665,-0.319156061620898,-0.127722772277228,-0.114124691792885,-0.0599571734475375,-0.137813985064494,-0.151559633027523,-0.187301587301587,-0.497317765856737,-0.777818991097923,-0.541971438523163,-0.302409638554217,-0.231043710972346,-0.149342517219787,-0.125597704813516,-0.0655354008191925,-0.0928189457601222,-0.15472586612849,-0.102463054187192,-0.0712383488681757,-0.151009316770186,-0.0742147048671039,-0.266822899229997,-0.552946023897816
YFL045C,-0.176124567474048,-0.383950617283951,-0.380097879282219,-0.373731834384426,-0.253577371048253,-0.290409121395037,-0.260373772568894,-0.225458115183246,-0.304085733422639,-0.340924092409241,-0.231067277210285,-0.26481084939329,-0.314324507807196,-0.32697247706422,-0.354850088183421,-0.393183969706532,-0.370548961424332,-0.373737373737374,-0.279819277108434,-0.233125185845971,-0.182216656230432,-0.154925087663373,-0.363662960795787,-0.460656990068755,-0.513958964009418,-0.568018188707844,-0.396804260985353,-0.400232919254658,-0.196755264066275,-0.314027452293271,-0.233621755253399
YBL085W,-0.328719723183391,-0.672839506172839,-0.491353996737357,-0.163970386619139,-0.108153078202995,-0.169014084507042,-0.18815331010453,-0.131871727748691,-0.0683188211654387,-0.0877887788778878,-0.200774920746742,-0.187009279086367,-0.241344195519348,-0.301284403669725,-0.229276895943563,-0.240769958977596,-0.222922848664688,-0.268895855102752,-0.33644578313253,-0.473089503419566,-0.348778960551033,-0.0529167994899586,-0.0757753071971913,-0.0676088617265088,-0.152371342078708,-0.374384236453202,-0.284620505992011,-0.291149068322981,-0.35001725923369,-0.210244392366923,-0.366295838483725
YLR163C,-0.214186851211073,-0.358024691358025,-0.239804241435563,-0.211132437619962,-0.228618968386023,-0.129443326626425,-0.145707950585999,-0.227094240837696,-0.183188211654387,-0.163366336633663,-0.0464952448045086,-0.13169164882227,-0.258995247793618,-0.486605504587156,-0.48641975308642,-0.329125907226254,-0.260385756676558,-0.327760362243121,-0.214759036144578,-0.152245019327981,-0.207889793362555,-0.186165125916481,-0.137507314218841,-0.190603514132926,-0.191389169189371,-0.178097764304661,-0.22936085219707,-0.231754658385093,-0.202278218847083,-0.154670237696686,-0.258755665430573
YGR214W,-0.176470588235294,-0.247736625514403,-0.223164763458401,-0.196325747189471,-0.44459234608985,-0.469818913480885,-0.395312005068103,-0.307918848167539,-0.28801071667783,-0.196039603960396,-0.378654455794294,-0.436117059243398,-0.447725729803123,-0.294678899082569,-0.486067019400353,-0.465446513095614,-0.44473293768546,-0.400557297109021,-0.104819277108434,-0.132917038358608,-0.235754539762054,-0.251832961428116,-0.216208308952604,-0.52559205500382,-0.481331987891019,-0.527093596059113,-0.357523302263648,-0.52445652173913,-0.319641007939247,-0.294944760629394,-0.108364235681912
YBR035C,-0.106228373702422,-0.394650205761317,-0.0972267536704731,-0.110227584315876,-0.147088186356073,-0.139839034205231,-0.061767500791891,-0.0886780104712042,-0.194574681848627,-0.235313531353135,-0.244452271926735,-0.293004996431121,-0.238628649015614,-0.380183486238532,-0.358377425044092,-0.339223729883244,-0.341988130563798,-0.539881574364333,-0.459939759036145,-0.352363960749331,-0.36756418284283,-0.397832323876315,-0.305441778818022,-0.423987776928953,-0.377396569122099,-0.41871921182266,-0.36051930758988,-0.373835403726708,-0.182947877114256,-0.233344492802143,-0.320148331273177
YNR066C,-0.329757785467128,-0.420576131687243,-0.116150081566068,-0.227858513846997,-0.249584026622296,-0.249496981891348,-0.321191004117833,-0.215968586387435,-0.226054922973878,-0.305610561056106,-0.380767876012681,-0.421841541755889,-0.281398506449423,-0.32954128440367,-0.402116402116402,-0.431050804670243,-0.487759643916914,-0.401253918495298,-0.256024096385542,-0.167112696996729,-0.160613650594865,-0.281479120178514,-0.232299590403745,-0.445378151260504,-0.394887319206189,-0.35240621447518,-0.27762982689747,-0.0733695652173913,-0.261649982740766,-0.318044861064613,-0.473011948908117
YOR294W,-0.287889273356401,-0.14156378600823,-0.195432300163132,-0.201535508637236,-0.446256239600666,-0.365861837692824,-0.25118783655369,-0.286649214659686,-0.251172136637642,-0.23003300330033,-0.190560056357872,-0.231263383297645,-0.19857433808554,-0.232660550458716,-0.231746031746032,-0.240138845061534,-0.242581602373887,-0.16405433646813,-0.0930722891566265,-0.113589057389236,-0.449592986850344,-0.681542875358623,-0.526038619075483,-0.608479755538579,-0.394550958627649,-0.212201591511936,-0.150133155792277,-0.228649068322981,-0.130479806696583,-0.395379979912956,-0.469715698393078
YBR013C,-0.337370242214533,-0.462551440329218,-0.388254486133768,-0.348231423087469,-0.300166389351081,-0.35010060362173,-0.241685144124168,-0.388743455497382,-0.454789015405224,-0.36006600660066,-0.15322296583304,-0.204139900071378,-0.231160896130346,-0.422385321100917,-0.372486772486772,-0.202587567055854,-0.172477744807122,-0.165795889933821,-0.266265060240964,-0.234611953612846,-0.123043206011271,-0.152693656359579,-0.0590988882387361,-0.10733384262796,-0.0366633030608813,-0.44145509662751,-0.406790945406125,-0.346273291925466,-0.283396617190197,-0.129561432875795,-0.26864441697569
YJR137C,-0.115916955017301,-0.21522633744856,-0.138336052202284,-0.137373183438443,-0.108818635607321,-0.134473507712944,-0.101678808995882,-0.116492146596859,-0.13596784996651,-0.293399339933993,-0.333215921098979,-0.514632405424697,-0.453156822810591,-0.20954128440367,-0.0451499118165785,-0.124013884506153,-0.235905044510386,-0.125391849529781,-0.156024096385542,-0.2019030627416,-0.157795867251096,-0.316225693337584,-0.279988297249854,-0.210847975553858,-0.126807938109654,-0.050776809397499,-0.0762316910785619,-0.221273291925466,-0.215050051777701,-0.235018413123535,-0.188298310671611
YGL208W,-0.344636678200692,-0.111111111111111,-0.237520391517129,-0.106937208664656,-0.209317803660566,-0.273977196512408,-0.246753246753247,-0.350130890052356,-0.343603482920295,-0.432673267326733,-0.486791123635083,-0.402212705210564,-0.409029192124915,-0.321834862385321,-0.418342151675485,-0.313032502366677,-0.314910979228487,-0.533611981887844,-0.45210843373494,-0.248884924174844,-0.167188478396994,-0.165763468281798,-0.220889409011118,-0.230710466004584,-0.235116044399596,-0.317165593027662,-0.370505992010652,-0.589673913043478,-0.571971004487401,-0.423167057248075,-0.650185414091471
YDR368W,-0.167474048442907,-0.183127572016461,-0.279608482871126,-0.289553057307376,-0.485191347753744,-0.545942320590208,-0.432689261957555,-0.392670157068063,-0.427997320830543,-0.379207920792079,-0.558647411060233,-0.572805139186295,-0.600475220638153,-0.496146788990826,-0.171781305114638,-0.35500157778479,-0.272626112759644,-0.321490769766632,-0.414457831325301,-0.217960154623848,-0.252974326862868,-0.267771756455212,-0.204798127559977,-0.370511841100076,-0.505213588967373,-0.201212580522925,-0.18375499334221,-0.465062111801242,-0.306178805661029,-0.342818881821225,-0.493201483312732
YNL162W-A,-0.286851211072664,-0.173251028806584,-0.180750407830343,-0.102001645187826,-0.132778702163062,-0.0774647887323944,-0.09344314222363,-0.0821335078534032,-0.313797722705961,-0.194719471947195,-0.226488200070447,-0.141684511063526,-0.093346911065852,-0.119633027522936,-0.239506172839506,-0.212054275796781,-0.177299703264095,-0.196795541623128,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR023C,-0.239446366782007,-0.0839506172839506,-0.32952691680261,-0.283246503975871,-0.297171381031614,-0.385647216633132,-0.246436490338929,-0.156413612565445,-0.230743469524447,-0.120792079207921,-0.0933427263120817,-0.124197002141328,-0.0461642905634759,-0.0513761467889908,-0.204938271604938,-0.193120858314926,-0.289317507418398,-0.329501915708812,-0.371987951807229,-0.364852809991079,-0.270820288040075,-0.139623844437361,-0.17407840842598,-0.214285714285714,-0.301379078372015,-0.271693823417961,-0.226031957390146,-0.331909937888199,-0.413876423886779,-0.500502176096418,-0.426864441697569
YNL037C,-0.265743944636678,-0.420576131687243,-0.381402936378467,-0.315601864546202,-0.368386023294509,-0.377263581488934,-0.430155210643016,-0.469895287958115,-0.639651707970529,-0.528712871287129,-0.582247270165551,-0.530692362598144,-0.271894093686354,-0.372477064220184,-0.257848324514991,-0.354370463868728,-0.382047477744807,-0.184604667363288,-0.0897590361445783,-0.204281891168599,-0.272698810269255,-0.303155881415365,-0.161497952018724,-0.280366692131398,-0.150353178607467,-0.564607805987116,-0.598202396804261,-0.65916149068323,-0.460821539523645,-0.352862403749581,-0.38442521631644
YKL080W,-0.247058823529412,-0.183539094650206,-0.176182707993475,-0.0765012338908692,-0.169051580698835,-0.310865191146881,-0.46119733924612,-0.432591623036649,-0.349296718017415,-0.366336633663366,-0.425501937301867,-0.386152748037116,-0.322131704005431,-0.251009174311927,-0.356966490299824,-0.251498895550647,-0.405786350148368,-0.35423197492163,-0.273493975903615,-0.298840321141838,-0.353788353162179,-0.306981192221868,-0.2469280280866,-0.278456837280367,-0.154053144971409,-0.223190602500947,-0.190079893475366,-0.0520186335403727,-0.0524680704176735,-0.132909273518581,-0.151215492377421
YMR306W,-0.280622837370242,-0.263786008230453,-0.385970636215334,-0.350150808884014,-0.363727121464226,-0.364185110663984,-0.110231232182452,-0.209751308900524,-0.288680509042197,-0.311221122112211,-0.311025008805918,-0.321556031406138,-0.242023082145282,-0.187889908256881,-0.282892416225749,-0.325023666771852,-0.449183976261128,-0.699756182514803,-0.45210843373494,-0.431162652393696,-0.378835316217909,-0.313675486133248,-0.507314218841428,-0.360198624904507,-0.252943155062227,-0.398635846911709,-0.197403462050599,-0.252717391304348,-0.277183293061788,-0.267827251422832,-0.327564894932015
YKL069W,-0.407958477508651,-0.280246913580247,-0.0747145187601958,-0.0652591170825336,-0.124126455906822,-0.155600268276325,-0.170414950902756,-0.37761780104712,-0.48191560616209,-0.380528052805281,-0.512504402958788,-0.406495360456816,-0.277664630006789,-0.411743119266055,-0.384126984126984,-0.422846323761439,-0.413575667655786,-0.506443747823058,-0.379819277108434,-0.406779661016949,-0.263306199123356,-0.325151418552757,-0.270918665886483,-0.517188693659282,-0.419441641439623,-0.402804092459265,-0.534620505992011,-0.536878881987578,-0.540904383845357,-0.512889186474724,-0.418623815409971
YLR306W,-0.236678200692041,-0.0897119341563786,-0.13931484502447,-0.145599122566493,-0.159400998336106,-0.291079812206573,-0.257522964840038,-0.331806282722513,-0.339249832551909,-0.323762376237624,-0.308911588587531,-0.182726623840114,-0.116089613034623,-0.30348623853211,-0.319223985890653,-0.266645629536131,-0.341617210682493,-0.326715430163706,-0.364457831325301,-0.350877192982456,-0.276455854727614,-0.124003825310806,-0.0725570509069631,-0.265087853323147,-0.345778674739321,-0.37059492231906,-0.355858854860186,-0.348214285714286,-0.211943389713497,-0.170070304653499,-0.225793160280181
YKL093W,-0.31522491349481,-0.451028806584362,-0.27699836867863,-0.229503701672608,-0.185690515806988,-0.138162307176392,-0.23788406715236,-0.256544502617801,-0.306430006697924,-0.270957095709571,-0.51814019020782,-0.454675231977159,-0.375424304141208,-0.311559633027523,-0.219400352733686,-0.344903755127801,-0.310459940652819,-0.111807732497388,-0.0728915662650602,-0.209634255129349,-0.26017532874139,-0.261396238444374,-0.214745465184318,-0.215049656226127,-0.268415741675076,-0.400151572565366,-0.368175765645806,-0.581521739130435,-0.462202278218847,-0.507867425510546,-0.559950556242275
YNL302C,-0.65363321799308,-0.439506172839506,-0.250244698205546,-0.101179051275021,-0.213311148086522,-0.552649228705567,-0.559708584098828,-0.651505235602095,-0.381111855324849,-0.419471947194719,-0.330045790771398,-0.312276945039258,-0.335369993211134,-0.331743119266055,-0.581657848324515,-0.493531082360366,-0.395029673590504,-0.368164402647161,-0.380120481927711,-0.237585489146595,-0.211959924859111,-0.26745298055467,-0.208016383850205,-0.517952635599694,-0.523377060208543,-0.558165971959075,-0.327896138482024,-0.309394409937888,-0.40731791508457,-0.248074991630398,-0.236505974454058
YNL117W,-0.234948096885813,-0.426337448559671,-0.25252854812398,-0.264601041952289,-0.26089850249584,-0.322602280348759,-0.397846056382642,-0.423756544502618,-0.383121232417951,-0.301650165016502,-0.363508277562522,-0.334760885082084,-0.265784114052953,-0.20954128440367,-0.182363315696649,-0.264121173871884,-0.295994065281899,-0.330895158481365,-0.338855421686747,-0.379125780553078,-0.312460864120225,-0.18106471150781,-0.0710942071386776,-0.393430099312452,-0.4820047090481,-0.727927245168624,-0.521304926764314,-0.391304347826087,-0.380738695201933,-0.236357549380649,-0.213432220848784
YFL001W,-0.256401384083045,-0.40082304526749,-0.361174551386623,-0.248423361667124,-0.252579034941764,-0.259557344064386,-0.199556541019956,-0.162958115183246,-0.226724715338245,-0.23993399339934,-0.16273335681578,-0.164168451106353,-0.19755600814664,-0.207339449541284,-0.090299823633157,-0.100978226569896,-0.0704747774480712,-0.0512016718913271,-0.110240963855422,-0.155218554861731,-0.213212273011897,-0.218042715970673,-0.227325921591574,-0.165393430099312,-0.128489741002354,-0.222432739674119,-0.178428761651132,-0.427018633540373,-0.338626164998274,-0.340140609306997,-0.404202719406675
